"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015909","GO:0015909","long-chain fatty acid transport","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"UCP2",1
"GO:0032613","GO:0032613","interleukin-10 production","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"CD47",1
"GO:0032653","GO:0032653","regulation of interleukin-10 production","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"CD47",1
"GO:0043470","GO:0043470","regulation of carbohydrate catabolic process","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"RPTOR",1
"GO:0045453","GO:0045453","bone resorption","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"CSK",1
"GO:0050688","GO:0050688","regulation of defense response to virus","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"ITCH",1
"GO:0051653","GO:0051653","spindle localization","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"GPSM1",1
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"BAG6",1
"GO:0070192","GO:0070192","chromosome organization involved in meiotic cell cycle","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"BAG6",1
"GO:0070534","GO:0070534","protein K63-linked ubiquitination","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"ITCH",1
"GO:0090303","GO:0090303","positive regulation of wound healing","1/459","66/18986",0.0151515151515152,0.626724763979666,-0.478134050478565,0.801706341956956,0.883386279343489,0.836658626376365,"CXCR4",1
"GO:0055002","GO:0055002","striated muscle cell development","3/459","177/18986",0.0169491525423729,0.701081939367084,-0.628876011141164,0.804877950669566,0.886425567718617,0.839537148373543,"LDB3/BIN3/TPM1",3
"GO:0006690","GO:0006690","icosanoid metabolic process","2/459","124/18986",0.0161290322580645,0.66715861972029,-0.585279589798817,0.805132770679096,0.886425567718617,0.839537148373543,"GPX4/PTGDS",2
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","2/459","124/18986",0.0161290322580645,0.66715861972029,-0.585279589798817,0.805132770679096,0.886425567718617,0.839537148373543,"RAB4B/BRAF",2
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","6/459","327/18986",0.018348623853211,0.758969438947852,-0.692007654611817,0.805694716843411,0.886478176982228,0.83958697481443,"DAXX/FZD1/BAG6/TPT1/NOL3/JMY",6
"GO:0002820","GO:0002820","negative regulation of adaptive immune response","1/459","67/18986",0.0149253731343284,0.617370663024746,-0.493827954475409,0.80651695448559,0.886478176982228,0.83958697481443,"SUSD4",1
"GO:0030219","GO:0030219","megakaryocyte differentiation","1/459","67/18986",0.0149253731343284,0.617370663024746,-0.493827954475409,0.80651695448559,0.886478176982228,0.83958697481443,"MEF2C",1
"GO:0035904","GO:0035904","aorta development","1/459","67/18986",0.0149253731343284,0.617370663024746,-0.493827954475409,0.80651695448559,0.886478176982228,0.83958697481443,"NGFR",1
"GO:0060042","GO:0060042","retina morphogenesis in camera-type eye","1/459","67/18986",0.0149253731343284,0.617370663024746,-0.493827954475409,0.80651695448559,0.886478176982228,0.83958697481443,"TSPAN12",1
"GO:2000630","GO:2000630","positive regulation of miRNA metabolic process","1/459","67/18986",0.0149253731343284,0.617370663024746,-0.493827954475409,0.80651695448559,0.886478176982228,0.83958697481443,"NGFR",1
"GO:0071453","GO:0071453","cellular response to oxygen levels","3/459","178/18986",0.0168539325842697,0.69714327678637,-0.638976674843342,0.807920490541163,0.887775690876265,0.840815855336658,"RPTOR/NOL3/DDAH1",3
"GO:0001952","GO:0001952","regulation of cell-matrix adhesion","2/459","125/18986",0.016,0.661821350762527,-0.597073679547167,0.80870830216789,0.887905942793987,0.840939217441224,"DDR1/EFNA5",2
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion","2/459","125/18986",0.016,0.661821350762527,-0.597073679547167,0.80870830216789,0.887905942793987,0.840939217441224,"GDAP1/TIMM13",2
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","2/459","125/18986",0.016,0.661821350762527,-0.597073679547167,0.80870830216789,0.887905942793987,0.840939217441224,"RPTOR/ANAPC5",2
"GO:0010948","GO:0010948","negative regulation of cell cycle process","6/459","329/18986",0.0182370820668693,0.754355642966406,-0.707445401393833,0.81024702250281,0.888692599954893,0.841684263538342,"TMSB4X/TAOK1/TAOK2/BRSK1/ETAA1/RHNO1",6
"GO:0035019","GO:0035019","somatic stem cell population maintenance","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"BRAF",1
"GO:0043124","GO:0043124","negative regulation of canonical NF-kappaB signal transduction","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"TMSB4X",1
"GO:0045143","GO:0045143","homologous chromosome segregation","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"BAG6",1
"GO:0060675","GO:0060675","ureteric bud morphogenesis","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"MAGED1",1
"GO:0060760","GO:0060760","positive regulation of response to cytokine stimulus","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"CXCR4",1
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"EFNA5",1
"GO:1905953","GO:1905953","negative regulation of lipid localization","1/459","68/18986",0.0147058823529412,0.608291682686146,-0.509317656073312,0.811211109456313,0.888692599954893,0.841684263538342,"ITGAV",1
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","2/459","126/18986",0.0158730158730159,0.65656880035965,-0.608784053518488,0.812225335177623,0.889558842599597,0.842504685360793,"MALT1/SPHK2",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","3/459","180/18986",0.0166666666666667,0.689397240377633,-0.659025834030368,0.813885813982506,0.890768353383438,0.843650217790556,"UCP2/GALK1/RPTOR",3
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","3/459","180/18986",0.0166666666666667,0.689397240377633,-0.659025834030368,0.813885813982506,0.890768353383438,0.843650217790556,"HSPA5/HDAC2/TET1",3
"GO:0140014","GO:0140014","mitotic nuclear division","5/459","282/18986",0.0177304964539007,0.733401319550673,-0.709944494260367,0.815152742165596,0.890768353383438,0.843650217790556,"CHMP3/KMT5A/ANAPC5/CDC42/CDC14A",5
"GO:0045926","GO:0045926","negative regulation of growth","4/459","232/18986",0.0172413793103448,0.713169559011344,-0.691880945092588,0.815469610620986,0.890768353383438,0.843650217790556,"CDK5/MT1X/PLXNA3/SPHK2",4
"GO:0002367","GO:0002367","cytokine production involved in immune response","2/459","127/18986",0.015748031496063,0.651398967285952,-0.620412147117809,0.815684600826929,0.890768353383438,0.843650217790556,"MALT1/SPHK2",2
"GO:0010632","GO:0010632","regulation of epithelial cell migration","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"FGF7",1
"GO:0010803","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"NOL3",1
"GO:0030193","GO:0030193","regulation of blood coagulation","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"EPHB2",1
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"ANKRD24",1
"GO:0071300","GO:0071300","cellular response to retinoic acid","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"HDAC2",1
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","1/459","69/18986",0.0144927536231884,0.599475861197941,-0.524609561173389,0.815791620121265,0.890768353383438,0.843650217790556,"MAGED1",1
"GO:0072001","GO:0072001","renal system development","6/459","332/18986",0.0180722891566265,0.747539176313096,-0.730442683328733,0.816918977962182,0.891754671500133,0.844584363565717,"MEF2C/MAGED1/JMJD6/MPV17/BAG6/ACVR2B",6
"GO:0007059","GO:0007059","chromosome segregation","8/459","429/18986",0.0186480186480186,0.771353555667281,-0.75396000223289,0.817759684882373,0.892427624302672,0.845221719816945,"CHMP3/ACTL6B/KMT5A/BAG6/ANAPC5/CDC42/PUM2/TTL",8
"GO:0071774","GO:0071774","response to fibroblast growth factor","2/459","128/18986",0.015625,0.64630991285403,-0.631959358994298,0.819086829152412,0.893386018094436,0.846129418353921,"FGF7/NGFR",2
"GO:0072175","GO:0072175","epithelial tube formation","2/459","128/18986",0.015625,0.64630991285403,-0.631959358994298,0.819086829152412,0.893386018094436,0.846129418353921,"LHX2/PRKACB",2
"GO:0042129","GO:0042129","regulation of T cell proliferation","3/459","182/18986",0.0164835164835165,0.681821446527329,-0.678876176702951,0.819693707053173,0.89368729894191,0.846414762631838,"PRNP/CD276/ITCH",3
"GO:0032413","GO:0032413","negative regulation of ion transmembrane transporter activity","1/459","70/18986",0.0142857142857143,0.590911920323685,-0.539709776319993,0.820261231918291,0.89368729894191,0.846414762631838,"EPHB2",1
"GO:0033363","GO:0033363","secretory granule organization","1/459","70/18986",0.0142857142857143,0.590911920323685,-0.539709776319993,0.820261231918291,0.89368729894191,0.846414762631838,"AP1M1",1
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","1/459","70/18986",0.0142857142857143,0.590911920323685,-0.539709776319993,0.820261231918291,0.89368729894191,0.846414762631838,"ANAPC5",1
"GO:0042471","GO:0042471","ear morphogenesis","2/459","129/18986",0.0155038759689922,0.641299758490821,-0.643427052275913,0.822432748734319,0.8944958855843,0.847180578227288,"EPHB2/ANKRD24",2
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","2/459","129/18986",0.0155038759689922,0.641299758490821,-0.643427052275913,0.822432748734319,0.8944958855843,0.847180578227288,"PAIP1/CDC42",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","3/459","183/18986",0.0163934426229508,0.678095646273081,-0.688728278592382,0.822539468495098,0.8944958855843,0.847180578227288,"MFHAS1/JMJD6/ID2",3
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","3/459","183/18986",0.0163934426229508,0.678095646273081,-0.688728278592382,0.822539468495098,0.8944958855843,0.847180578227288,"KMT5A/BAG6/JMY",3
"GO:1903844","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","3/459","183/18986",0.0163934426229508,0.678095646273081,-0.688728278592382,0.822539468495098,0.8944958855843,0.847180578227288,"HSPA5/HDAC2/TET1",3
"GO:0000819","GO:0000819","sister chromatid segregation","4/459","235/18986",0.0170212765957447,0.704065266768646,-0.718499958440249,0.823143244897746,0.8944958855843,0.847180578227288,"CHMP3/ACTL6B/KMT5A/ANAPC5",4
"GO:0010594","GO:0010594","regulation of endothelial cell migration","4/459","235/18986",0.0170212765957447,0.704065266768646,-0.718499958440249,0.823143244897746,0.8944958855843,0.847180578227288,"MEF2C/TMSB4X/CSNK2B/MAP2K3",4
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","7/459","384/18986",0.0182291666666667,0.754028231663036,-0.766443505020995,0.823898385376883,0.8944958855843,0.847180578227288,"MARK4/GPATCH3/DAXX/ITCH/NCOA1/YWHAE/PUM2",7
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"CADM1",1
"GO:0002704","GO:0002704","negative regulation of leukocyte mediated immunity","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"SUSD4",1
"GO:0008333","GO:0008333","endosome to lysosome transport","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"CHMP3",1
"GO:0045600","GO:0045600","positive regulation of fat cell differentiation","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"ID2",1
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"MEF2C",1
"GO:1900046","GO:1900046","regulation of hemostasis","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"EPHB2",1
"GO:1902808","GO:1902808","positive regulation of cell cycle G1/S phase transition","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"RPTOR",1
"GO:1903008","GO:1903008","organelle disassembly","1/459","71/18986",0.0140845070422535,0.582589217220534,-0.554624126959897,0.82462262410213,0.8944958855843,0.847180578227288,"VRK1",1
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","6/459","336/18986",0.0178571428571429,0.738639900404606,-0.760814183468955,0.825526493335018,0.8944958855843,0.847180578227288,"ACTL6B/CSK/FLOT2/CD47/CD276/MALT1",6
"GO:0008406","GO:0008406","gonad development","4/459","236/18986",0.0169491525423729,0.701081939367084,-0.727305068475981,0.825641957373374,0.8944958855843,0.847180578227288,"PLEKHA1/MEA1/NCOA1/EIF2B2",4
"GO:0008286","GO:0008286","insulin receptor signaling pathway","2/459","130/18986",0.0153846153846154,0.636366683425507,-0.65481655575306,0.825723086340884,0.8944958855843,0.847180578227288,"SLC39A14/GKAP1",2
"GO:0032612","GO:0032612","interleukin-1 production","2/459","130/18986",0.0153846153846154,0.636366683425507,-0.65481655575306,0.825723086340884,0.8944958855843,0.847180578227288,"HDAC2/MALT1",2
"GO:0032652","GO:0032652","regulation of interleukin-1 production","2/459","130/18986",0.0153846153846154,0.636366683425507,-0.65481655575306,0.825723086340884,0.8944958855843,0.847180578227288,"HDAC2/MALT1",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","5/459","287/18986",0.0174216027874564,0.720624293077665,-0.750636173985031,0.826752231704617,0.895367042771259,0.848005654632076,"ACTL6B/TMSB4X/RPTOR/ECD/ID2",5
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","1/459","72/18986",0.0138888888888889,0.574497700314694,-0.56935817433992,0.828878411336448,0.896450020956267,0.84903134753885,"MEF2C",1
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","1/459","72/18986",0.0138888888888889,0.574497700314694,-0.56935817433992,0.828878411336448,0.896450020956267,0.84903134753885,"GKAP1",1
"GO:0050918","GO:0050918","positive chemotaxis","1/459","72/18986",0.0138888888888889,0.574497700314694,-0.56935817433992,0.828878411336448,0.896450020956267,0.84903134753885,"FGF7",1
"GO:0051148","GO:0051148","negative regulation of muscle cell differentiation","1/459","72/18986",0.0138888888888889,0.574497700314694,-0.56935817433992,0.828878411336448,0.896450020956267,0.84903134753885,"ID2",1
